clip,actor,sentence,intended,intensity,n_raters,v_A,v_D,v_F,v_H,v_N,v_S,p_A,p_D,p_F,p_H,p_N,p_S,tied,unambiguous,agreement,perceived,perceived_randtie,perceived_strict,entropy,p_intended
1066_ITS_DIS_XX,1066,ITS,D,XX,8,1,1,1,0,5,0,0.125,0.125,0.125,0.0,0.625,0.0,False,True,0.625,N,N,N,0.5991556706386703,0.125
1066_ITS_FEA_XX,1066,ITS,F,XX,9,0,0,3,0,4,2,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,False,True,0.4444444444444444,N,N,N,0.5920755354596067,0.3333333333333333
1066_ITS_HAP_XX,1066,ITS,H,XX,7,0,0,0,2,5,0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,False,True,0.7142857142857143,N,N,N,0.33390061493187484,0.2857142857142857
1066_ITS_NEU_XX,1066,ITS,N,XX,9,0,1,0,0,7,1,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.1111111111111111,False,True,0.7777777777777778,N,N,N,0.3816019491407121,0.7777777777777778
1066_ITS_SAD_XX,1066,ITS,S,XX,11,0,0,4,0,5,2,0.0,0.0,0.36363636363636365,0.0,0.45454545454545453,0.18181818181818182,False,True,0.45454545454545453,N,N,N,0.5783135530271315,0.18181818181818182
1066_IWL_ANG_XX,1066,IWL,A,XX,9,5,3,0,0,1,0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,False,True,0.5555555555555556,A,A,A,0.5228873203291379,0.5555555555555556
1066_IWL_DIS_XX,1066,IWL,D,XX,6,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.5,0.5,True,False,0.5,N,N,TIE,0.3868528072345416,0.0
1066_IWL_FEA_XX,1066,IWL,F,XX,9,1,1,1,0,5,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.727269717917624,0.1111111111111111
1066_IWL_HAP_XX,1066,IWL,H,XX,10,0,1,1,0,8,0,0.0,0.1,0.1,0.0,0.8,0.0,False,True,0.8,N,N,N,0.35665047157556895,0.0
1066_IWL_NEU_XX,1066,IWL,N,XX,9,0,0,0,1,8,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.8888888888888888
1066_IWL_SAD_XX,1066,IWL,S,XX,9,0,1,0,0,6,2,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.2222222222222222,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.2222222222222222
1066_IWW_ANG_XX,1066,IWW,A,XX,9,4,4,0,0,1,0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,True,False,0.4444444444444444,D,D,TIE,0.5385560615583984,0.4444444444444444
1066_IWW_DIS_XX,1066,IWW,D,XX,7,0,0,5,0,2,0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,False,True,0.7142857142857143,F,F,F,0.33390061493187484,0.0
1066_IWW_FEA_XX,1066,IWW,F,XX,10,0,0,6,0,4,0,0.0,0.0,0.6,0.0,0.4,0.0,False,True,0.6,F,F,F,0.37561496315083553,0.6
1066_IWW_HAP_XX,1066,IWW,H,XX,9,0,1,0,0,8,0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.0
1066_IWW_NEU_XX,1066,IWW,N,XX,9,0,0,3,0,5,1,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.5228873203291379,0.5555555555555556
1066_IWW_SAD_XX,1066,IWW,S,XX,10,0,0,3,0,6,1,0.0,0.0,0.3,0.0,0.6,0.1,False,True,0.6,N,N,N,0.5011530511088312,0.1
1066_MTI_ANG_XX,1066,MTI,A,XX,8,1,2,1,0,4,0,0.125,0.25,0.125,0.0,0.5,0.0,False,True,0.5,N,N,N,0.6769924126604477,0.125
1066_MTI_DIS_XX,1066,MTI,D,XX,9,0,5,0,0,2,2,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.2222222222222222,False,True,0.5555555555555556,D,D,D,0.5553351369244943,0.5555555555555556
1066_MTI_FEA_XX,1066,MTI,F,XX,10,0,1,0,0,5,4,0.0,0.1,0.0,0.0,0.5,0.4,False,True,0.5,N,N,N,0.5264927622988719,0.0
1066_MTI_HAP_XX,1066,MTI,H,XX,10,0,0,0,4,6,0,0.0,0.0,0.0,0.4,0.6,0.0,False,True,0.6,N,N,N,0.37561496315083553,0.4
1066_MTI_NEU_XX,1066,MTI,N,XX,9,0,1,0,0,6,2,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.2222222222222222,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.6666666666666666
1066_MTI_SAD_XX,1066,MTI,S,XX,10,0,2,2,0,6,0,0.0,0.2,0.2,0.0,0.6,0.0,False,True,0.6,N,N,N,0.5303560860446522,0.0
1066_TAI_ANG_XX,1066,TAI,A,XX,9,2,4,0,0,3,0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,False,True,0.4444444444444444,D,D,D,0.5920755354596067,0.2222222222222222
1066_TAI_DIS_XX,1066,TAI,D,XX,10,1,6,1,0,2,0,0.1,0.6,0.1,0.0,0.2,0.0,False,True,0.6,D,D,D,0.6077266474915606,0.6
1066_TAI_FEA_XX,1066,TAI,F,XX,10,0,1,3,0,6,0,0.0,0.1,0.3,0.0,0.6,0.0,False,True,0.6,N,N,N,0.5011530511088312,0.3
1066_TAI_HAP_XX,1066,TAI,H,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1066_TAI_NEU_XX,1066,TAI,N,XX,10,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.9,0.1,False,True,0.9,N,N,N,0.1814322619606436,0.9
1066_TAI_SAD_XX,1066,TAI,S,XX,9,1,4,0,0,4,0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,True,False,0.4444444444444444,D,N,TIE,0.5385560615583984,0.0
1066_TIE_ANG_XX,1066,TIE,A,XX,10,0,3,0,1,5,1,0.0,0.3,0.0,0.1,0.5,0.1,False,True,0.5,N,N,N,0.6520308502568676,0.0
1066_TIE_DIS_XX,1066,TIE,D,XX,8,0,1,0,0,4,3,0.0,0.125,0.0,0.0,0.5,0.375,False,True,0.5,N,N,N,0.5437754171820363,0.125
1066_TIE_FEA_XX,1066,TIE,F,XX,9,0,1,1,0,7,0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.3816019491407121,0.1111111111111111
1066_TIE_HAP_XX,1066,TIE,H,XX,9,0,0,0,1,7,1,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,False,True,0.7777777777777778,N,N,N,0.3816019491407121,0.1111111111111111
1066_TIE_NEU_XX,1066,TIE,N,XX,11,0,0,0,0,8,3,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,False,True,0.7272727272727273,N,N,N,0.3270263829307386,0.7272727272727273
1066_TIE_SAD_XX,1066,TIE,S,XX,10,0,0,0,1,4,5,0.0,0.0,0.0,0.1,0.4,0.5,False,True,0.5,S,S,S,0.526492762298872,0.5
1066_TSI_ANG_XX,1066,TSI,A,XX,9,5,3,0,0,1,0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,False,True,0.5555555555555556,A,A,A,0.5228873203291379,0.5555555555555556
1066_TSI_DIS_XX,1066,TSI,D,XX,10,0,6,1,0,3,0,0.0,0.6,0.1,0.0,0.3,0.0,False,True,0.6,D,D,D,0.5011530511088312,0.6
1066_TSI_FEA_XX,1066,TSI,F,XX,8,1,0,3,0,3,1,0.125,0.0,0.375,0.0,0.375,0.125,True,False,0.375,F,F,TIE,0.7006980271295309,0.375
1066_TSI_HAP_XX,1066,TSI,H,XX,9,0,0,0,2,7,0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.29563465864414723,0.2222222222222222
1066_TSI_NEU_XX,1066,TSI,N,XX,10,0,0,1,0,9,0,0.0,0.0,0.1,0.0,0.9,0.0,False,True,0.9,N,N,N,0.1814322619606436,0.9
1066_TSI_SAD_XX,1066,TSI,S,XX,10,0,3,2,0,5,0,0.0,0.3,0.2,0.0,0.5,0.0,False,True,0.5,N,N,N,0.5746602888099595,0.0
1066_WSI_ANG_XX,1066,WSI,A,XX,9,8,1,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,False,True,0.8888888888888888,A,A,A,0.19468689957213928,0.8888888888888888
1066_WSI_DIS_XX,1066,WSI,D,XX,8,6,2,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,False,True,0.75,A,A,A,0.3138452198949893,0.25
1066_WSI_FEA_XX,1066,WSI,F,XX,10,2,3,0,0,4,1,0.2,0.3,0.0,0.0,0.4,0.1,False,True,0.4,N,N,N,0.7143002438742897,0.0
1066_WSI_HAP_XX,1066,WSI,H,XX,8,2,1,0,2,2,1,0.25,0.125,0.0,0.25,0.25,0.125,True,False,0.25,N,H,TIE,0.8704188162777186,0.25
1066_WSI_NEU_XX,1066,WSI,N,XX,10,1,0,0,0,9,0,0.1,0.0,0.0,0.0,0.9,0.0,False,True,0.9,N,N,N,0.1814322619606436,0.9
1066_WSI_SAD_XX,1066,WSI,S,XX,10,1,2,0,0,7,0,0.1,0.2,0.0,0.0,0.7,0.0,False,True,0.7,N,N,N,0.44750345474037617,0.0
1067_DFA_ANG_XX,1067,DFA,A,XX,9,0,0,1,2,6,0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.0
1067_DFA_DIS_XX,1067,DFA,D,XX,8,0,1,0,0,6,1,0.0,0.125,0.0,0.0,0.75,0.125,False,True,0.75,N,N,N,0.4105584217036248,0.125
1067_DFA_FEA_XX,1067,DFA,F,XX,8,0,0,1,0,7,0,0.0,0.0,0.125,0.0,0.875,0.0,False,True,0.875,N,N,N,0.2102794307646444,0.125
1067_DFA_HAP_XX,1067,DFA,H,XX,9,0,1,1,0,6,1,0.0,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,False,True,0.6666666666666666,N,N,N,0.5596277188642502,0.0
1067_DFA_NEU_XX,1067,DFA,N,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1067_DFA_SAD_XX,1067,DFA,S,XX,10,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.9,0.1,False,True,0.9,N,N,N,0.1814322619606436,0.1
1067_IEO_ANG_HI,1067,IEO,A,HI,8,3,1,3,0,1,0,0.375,0.125,0.375,0.0,0.125,0.0,True,False,0.375,F,F,TIE,0.7006980271295309,0.375
1067_IEO_ANG_LO,1067,IEO,A,LO,10,3,3,0,0,4,0,0.3,0.3,0.0,0.0,0.4,0.0,False,True,0.4,N,N,N,0.6077266474915606,0.3
1067_IEO_ANG_MD,1067,IEO,A,MD,7,2,1,0,3,1,0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,False,True,0.42857142857142855,H,H,H,0.7127263906780549,0.2857142857142857
1067_IEO_DIS_HI,1067,IEO,D,HI,9,0,0,2,0,1,6,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,False,True,0.6666666666666666,S,S,S,0.4736604283676854,0.0
1067_IEO_DIS_LO,1067,IEO,D,LO,7,1,3,0,0,2,1,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,False,True,0.42857142857142855,D,D,D,0.7127263906780549,0.42857142857142855
1067_IEO_DIS_MD,1067,IEO,D,MD,9,0,2,0,1,3,3,0.0,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,True,False,0.3333333333333333,N,S,TIE,0.7315622998573797,0.2222222222222222
1067_IEO_FEA_HI,1067,IEO,F,HI,9,0,1,5,2,0,1,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,False,True,0.5555555555555556,F,F,F,0.6413024274210591,0.5555555555555556
1067_IEO_FEA_LO,1067,IEO,F,LO,10,2,3,2,0,3,0,0.2,0.3,0.2,0.0,0.3,0.0,True,False,0.3,D,N,TIE,0.7624677703853772,0.2
1067_IEO_FEA_MD,1067,IEO,F,MD,9,0,3,0,0,3,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,True,False,0.3333333333333333,S,N,TIE,0.6131471927654584,0.0
1067_IEO_HAP_HI,1067,IEO,H,HI,7,1,1,0,3,2,0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.0,False,True,0.42857142857142855,H,H,H,0.7127263906780549,0.42857142857142855
1067_IEO_HAP_LO,1067,IEO,H,LO,9,0,1,0,1,4,3,0.0,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,False,True,0.4444444444444444,N,N,N,0.6780428259561716,0.1111111111111111
1067_IEO_HAP_MD,1067,IEO,H,MD,9,2,0,0,1,6,0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.1111111111111111
1067_IEO_NEU_XX,1067,IEO,N,XX,10,1,1,1,0,4,3,0.1,0.1,0.1,0.0,0.4,0.3,False,True,0.4,N,N,N,0.7916708053211979,0.4
1067_IEO_SAD_HI,1067,IEO,S,HI,9,0,2,0,0,3,4,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.4444444444444444,False,True,0.4444444444444444,S,S,S,0.5920755354596067,0.4444444444444444
1067_IEO_SAD_LO,1067,IEO,S,LO,10,0,2,0,0,5,3,0.0,0.2,0.0,0.0,0.5,0.3,False,True,0.5,N,N,N,0.5746602888099595,0.3
1067_IEO_SAD_MD,1067,IEO,S,MD,8,0,1,2,0,3,2,0.0,0.125,0.25,0.0,0.375,0.25,False,True,0.375,N,N,N,0.7372018207993071,0.25
1067_IOM_ANG_XX,1067,IOM,A,XX,10,7,3,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,False,True,0.7,A,A,A,0.340929858357647,0.7
1067_IOM_DIS_XX,1067,IOM,D,XX,10,1,0,0,1,4,4,0.1,0.0,0.0,0.1,0.4,0.4,True,False,0.4,S,S,TIE,0.6661327173632022,0.0
1067_IOM_FEA_XX,1067,IOM,F,XX,9,2,0,2,0,4,1,0.2222222222222222,0.0,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,False,True,0.4444444444444444,N,N,N,0.7104906425515282,0.2222222222222222
1067_IOM_HAP_XX,1067,IOM,H,XX,9,0,0,0,4,4,1,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,True,False,0.4444444444444444,N,H,TIE,0.5385560615583984,0.4444444444444444
1067_IOM_NEU_XX,1067,IOM,N,XX,10,0,1,1,1,6,1,0.0,0.1,0.1,0.1,0.6,0.1,False,True,0.6,N,N,N,0.6850972089384687,0.6
1067_IOM_SAD_XX,1067,IOM,S,XX,8,0,1,1,0,4,2,0.0,0.125,0.125,0.0,0.5,0.25,False,True,0.5,N,N,N,0.6769924126604477,0.25
1067_ITH_ANG_XX,1067,ITH,A,XX,8,2,2,2,0,2,0,0.25,0.25,0.25,0.0,0.25,0.0,True,False,0.25,F,F,TIE,0.7737056144690831,0.25
1067_ITH_DIS_XX,1067,ITH,D,XX,11,2,2,2,0,3,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,False,True,0.2727272727272727,N,N,N,0.8897213752718901,0.18181818181818182
1067_ITH_FEA_XX,1067,ITH,F,XX,9,0,0,2,0,5,2,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,False,True,0.5555555555555556,N,N,N,0.5553351369244943,0.2222222222222222
1067_ITH_HAP_XX,1067,ITH,H,XX,9,0,0,2,0,7,0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.29563465864414723,0.0
1067_ITH_NEU_XX,1067,ITH,N,XX,9,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.8888888888888888
1067_ITH_SAD_XX,1067,ITH,S,XX,10,0,0,2,0,6,2,0.0,0.0,0.2,0.0,0.6,0.2,False,True,0.6,N,N,N,0.5303560860446522,0.2
1067_ITS_ANG_XX,1067,ITS,A,XX,10,1,0,1,3,5,0,0.1,0.0,0.1,0.3,0.5,0.0,False,True,0.5,N,N,N,0.6520308502568676,0.1
1067_ITS_DIS_XX,1067,ITS,D,XX,9,0,0,2,0,4,3,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,False,True,0.4444444444444444,N,N,N,0.5920755354596067,0.0
1067_ITS_FEA_XX,1067,ITS,F,XX,8,0,0,4,0,3,1,0.0,0.0,0.5,0.0,0.375,0.125,False,True,0.5,F,F,F,0.5437754171820363,0.5
1067_ITS_HAP_XX,1067,ITS,H,XX,8,0,0,2,0,4,2,0.0,0.0,0.25,0.0,0.5,0.25,False,True,0.5,N,N,N,0.5802792108518123,0.0
1067_ITS_NEU_XX,1067,ITS,N,XX,8,0,0,0,2,6,0,0.0,0.0,0.0,0.25,0.75,0.0,False,True,0.75,N,N,N,0.3138452198949893,0.75
1067_ITS_SAD_XX,1067,ITS,S,XX,9,0,0,1,0,8,0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.0
1067_IWL_ANG_XX,1067,IWL,A,XX,9,2,3,0,0,3,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,True,False,0.3333333333333333,N,D,TIE,0.7315622998573797,0.2222222222222222
1067_IWL_DIS_XX,1067,IWL,D,XX,9,1,2,0,1,5,0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1067_IWL_FEA_XX,1067,IWL,F,XX,9,1,0,1,0,5,2,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.1111111111111111
1067_IWL_HAP_XX,1067,IWL,H,XX,9,1,0,1,2,5,0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1067_IWL_NEU_XX,1067,IWL,N,XX,8,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.75,0.25,False,True,0.75,N,N,N,0.3138452198949893,0.75
1067_IWL_SAD_XX,1067,IWL,S,XX,10,0,0,0,0,7,3,0.0,0.0,0.0,0.0,0.7,0.3,False,True,0.7,N,N,N,0.340929858357647,0.3
1067_IWW_ANG_XX,1067,IWW,A,XX,10,0,0,4,0,5,1,0.0,0.0,0.4,0.0,0.5,0.1,False,True,0.5,N,N,N,0.5264927622988719,0.0
1067_IWW_DIS_XX,1067,IWW,D,XX,9,0,2,3,0,2,2,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,False,True,0.3333333333333333,F,F,F,0.7640101164527363,0.2222222222222222
1067_IWW_FEA_XX,1067,IWW,F,XX,8,0,0,4,0,4,0,0.0,0.0,0.5,0.0,0.5,0.0,True,False,0.5,N,N,TIE,0.3868528072345416,0.5
1067_IWW_HAP_XX,1067,IWW,H,XX,7,0,0,3,0,4,0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,False,True,0.5714285714285714,N,N,N,0.38113827019130503,0.0
1067_IWW_NEU_XX,1067,IWW,N,XX,9,0,0,5,0,3,1,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,False,True,0.5555555555555556,F,F,F,0.5228873203291379,0.3333333333333333
1067_IWW_SAD_XX,1067,IWW,S,XX,8,1,3,1,0,3,0,0.125,0.375,0.125,0.0,0.375,0.0,True,False,0.375,N,D,TIE,0.7006980271295309,0.0
1067_MTI_ANG_XX,1067,MTI,A,XX,9,0,3,0,1,5,0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.5228873203291378,0.0
1067_MTI_DIS_XX,1067,MTI,D,XX,9,0,1,1,2,4,1,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,False,True,0.4444444444444444,N,N,N,0.7964579330480929,0.1111111111111111
1067_MTI_FEA_XX,1067,MTI,F,XX,10,0,0,2,2,6,0,0.0,0.0,0.2,0.2,0.6,0.0,False,True,0.6,N,N,N,0.5303560860446522,0.2
1067_MTI_HAP_XX,1067,MTI,H,XX,9,0,0,1,1,7,0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.3816019491407121,0.1111111111111111
1067_MTI_NEU_XX,1067,MTI,N,XX,9,0,1,0,0,6,2,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.2222222222222222,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.6666666666666666
1067_MTI_SAD_XX,1067,MTI,S,XX,8,0,0,0,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1067_TAI_ANG_XX,1067,TAI,A,XX,9,0,8,0,0,1,0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,False,True,0.8888888888888888,D,D,D,0.19468689957213928,0.0
1067_TAI_DIS_XX,1067,TAI,D,XX,10,2,2,2,0,2,2,0.2,0.2,0.2,0.0,0.2,0.2,True,False,0.2,F,F,TIE,0.8982444017039273,0.2
1067_TAI_FEA_XX,1067,TAI,F,XX,9,1,2,3,1,2,0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,False,True,0.3333333333333333,F,F,F,0.849977406949301,0.3333333333333333
1067_TAI_HAP_XX,1067,TAI,H,XX,10,0,1,1,0,8,0,0.0,0.1,0.1,0.0,0.8,0.0,False,True,0.8,N,N,N,0.35665047157556895,0.0
1067_TAI_NEU_XX,1067,TAI,N,XX,10,0,0,2,0,5,3,0.0,0.0,0.2,0.0,0.5,0.3,False,True,0.5,N,N,N,0.5746602888099595,0.5
1067_TAI_SAD_XX,1067,TAI,S,XX,9,0,1,1,0,5,2,0.0,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1067_TIE_ANG_XX,1067,TIE,A,XX,9,5,2,1,0,1,0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,False,True,0.5555555555555556,A,A,A,0.6413024274210593,0.5555555555555556
1067_TIE_DIS_XX,1067,TIE,D,XX,10,0,0,1,1,3,5,0.0,0.0,0.1,0.1,0.3,0.5,False,True,0.5,S,S,S,0.6520308502568676,0.0
1067_TIE_FEA_XX,1067,TIE,F,XX,9,0,0,1,1,6,1,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,False,True,0.6666666666666666,N,N,N,0.5596277188642502,0.1111111111111111
1067_TIE_HAP_XX,1067,TIE,H,XX,9,1,0,1,1,6,0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,False,True,0.6666666666666666,N,N,N,0.5596277188642502,0.1111111111111111
1067_TIE_NEU_XX,1067,TIE,N,XX,8,1,1,1,0,3,2,0.125,0.125,0.125,0.0,0.375,0.25,False,True,0.375,N,N,N,0.8339150226079424,0.375
1067_TIE_SAD_XX,1067,TIE,S,XX,8,0,0,1,0,6,1,0.0,0.0,0.125,0.0,0.75,0.125,False,True,0.75,N,N,N,0.4105584217036248,0.125
1067_TSI_ANG_XX,1067,TSI,A,XX,9,3,1,1,0,4,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,False,True,0.4444444444444444,N,N,N,0.6780428259561715,0.3333333333333333
1067_TSI_DIS_XX,1067,TSI,D,XX,9,1,0,3,0,5,0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.5228873203291378,0.0
1067_TSI_FEA_XX,1067,TSI,F,XX,6,1,0,0,0,5,0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,False,True,0.8333333333333334,N,N,N,0.25146299858006066,0.0
1067_TSI_HAP_XX,1067,TSI,H,XX,9,0,0,4,0,5,0,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.3834005559313648,0.0
1067_TSI_NEU_XX,1067,TSI,N,XX,10,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.9,0.1,False,True,0.9,N,N,N,0.1814322619606436,0.9
1067_TSI_SAD_XX,1067,TSI,S,XX,10,0,0,4,1,5,0,0.0,0.0,0.4,0.1,0.5,0.0,False,True,0.5,N,N,N,0.526492762298872,0.0
1067_WSI_ANG_XX,1067,WSI,A,XX,10,8,1,0,0,1,0,0.8,0.1,0.0,0.0,0.1,0.0,False,True,0.8,A,A,A,0.35665047157556895,0.8
1067_WSI_DIS_XX,1067,WSI,D,XX,10,2,1,2,0,4,1,0.2,0.1,0.2,0.0,0.4,0.1,False,True,0.4,N,N,N,0.8208738402570189,0.1
1067_WSI_FEA_XX,1067,WSI,F,XX,10,2,2,1,0,3,2,0.2,0.2,0.1,0.0,0.3,0.2,False,True,0.3,N,N,N,0.8690413667681064,0.1
1067_WSI_HAP_XX,1067,WSI,H,XX,8,2,0,2,0,3,1,0.25,0.0,0.25,0.0,0.375,0.125,False,True,0.375,N,N,N,0.7372018207993071,0.0
1067_WSI_NEU_XX,1067,WSI,N,XX,8,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.875,0.125,False,True,0.875,N,N,N,0.2102794307646444,0.875
1067_WSI_SAD_XX,1067,WSI,S,XX,8,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.625,0.375,False,True,0.625,N,N,N,0.3692254733516234,0.375
1068_DFA_ANG_XX,1068,DFA,A,XX,9,9,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,1.0,A,A,A,-0.0,1.0
1068_DFA_DIS_XX,1068,DFA,D,XX,9,0,1,0,1,7,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.3816019491407121,0.1111111111111111
1068_DFA_FEA_XX,1068,DFA,F,XX,10,0,0,1,1,7,1,0.0,0.0,0.1,0.1,0.7,0.1,False,True,0.7,N,N,N,0.5248740161872845,0.1
1068_DFA_HAP_XX,1068,DFA,H,XX,10,3,0,0,1,6,0,0.3,0.0,0.0,0.1,0.6,0.0,False,True,0.6,N,N,N,0.5011530511088312,0.1
1068_DFA_NEU_XX,1068,DFA,N,XX,10,2,0,0,1,7,0,0.2,0.0,0.0,0.1,0.7,0.0,False,True,0.7,N,N,N,0.44750345474037617,0.7
